Name	Length	EffectiveLength	TPM	NumReads
FBgn0037633	2145.46	1963.74	48.1469	835
FBgn0033547	921.639	740.126	12.0049	78.469
FBgn0052056	2040.51	1858.8	81.8717	1344
FBgn0035444	883.854	702.347	64.6486	401
FBgn0037786	1486	1304.28	0	0
FBgn0014949	477	295.715	0.382907	1
FBgn0034687	1562	1380.28	0.492209	6
FBgn0051337	849	667.531	97.366	574
FBgn0085771	1258	1076.28	5.749	54.645
FBgn0285948	586.427	405.089	8189.73	29299
FBgn0030272	489	307.703	2.94391	8
FBgn0001075	16852	16670.3	0.253079	37.259
FBgn0000307	6524.39	6342.67	21.192	1187.07
FBgn0262840	641	459.622	0.807013	3.276
FBgn0037019	1439	1257.28	11.7078	130
FBgn0051924	819	637.545	0	0
FBgn0000320	3062.71	2880.99	0.039303	1
FBgn0014020	1375.51	1193.8	699.987	7379.95
FBgn0038901	640	458.622	0	0
FBgn0035348	1451.68	1269.97	46.3636	520
FBgn0263278	1918	1736.28	16.2385	249
FBgn0051908	1966.64	1784.92	79.3185	1250.34
FBgn0032536	3203.5	3021.78	0	0
FBgn0034396	2987.47	2805.76	10.5331	261
FBgn0250732	3611.46	3429.74	28.4585	862
FBgn0029588	898	716.49	3.07053	19.429
FBgn0030105	542	360.67	0.001329	0.004
FBgn0032129	4716.57	4534.85	0.168168	6.734
FBgn0028979	5628.01	5446.29	9.29337	447
FBgn0000276	339	157.824	44.9274	62.621
FBgn0003435	2947.44	2765.72	4.83652	118.132
FBgn0029133	1374.55	1192.83	193.365	2037
FBgn0032858	1544.24	1362.52	18.9478	228
FBgn0036687	2244	2062.28	0.219623	4
FBgn0000337	1790	1608.28	1.3377	19
FBgn0031008	1633	1451.28	52.5865	674
FBgn0010300	4858.96	4677.25	87.8544	3629
FBgn0085243	537	355.671	0.63672	2
FBgn0032538	1333	1151.28	0.098352	1
FBgn0038277	881.399	699.894	2.42676	15
FBgn0040877	1165	983.284	0	0
FBgn0013305	1667.26	1485.54	176.835	2320
FBgn0036808	1365	1183.28	0	0
FBgn0035867	2278	2096.28	38.4048	711
FBgn0259959	309	127.837	0	0
FBgn0051216	1807.04	1625.32	92.3786	1326
FBgn0052845	1972	1790.28	1.33355	21.085
FBgn0004403	643.278	461.899	5150.48	21010.1
FBgn0015774	6541.49	6359.77	2.19032	123.022
FBgn0063494	751	569.583	288.057	1449
FBgn0034901	581	399.662	0	0
FBgn0038001	914	732.49	0	0
FBgn0036531	509	327.688	0	0
FBgn0261555	3588.3	3406.58	3.22663	97.074
FBgn0033603	2181.32	1999.6	0.113253	2
FBgn0265138	1152	970.284	0	0
FBgn0285937	1804	1622.28	237.172	3398
FBgn0086656	1267	1085.28	139.911	1341
FBgn0031746	552	370.668	0	0
FBgn0026431	2141	1959.28	11.4396	197.944
FBgn0051086	751.873	570.439	0.00045	0.003
FBgn0000499	2844	2662.28	36.7062	863.033
FBgn0037780	2061	1879.28	21.2088	352
FBgn0038135	3145	2963.28	0	0
FBgn0032633	3660.89	3479.17	66.2301	2035
FBgn0034910	1035	853.284	0	0
FBgn0259678	5115.62	4933.9	0.275396	12.001
FBgn0037935	2886	2704.28	0.334969	8
FBgn0028371	3334.54	3152.82	0.071827	2
FBgn0262874	383.5	202.306	0	0
FBgn0051668	1963	1781.28	1.58918	25
FBgn0025820	813.971	632.521	34.4645	192.521
FBgn0032650	1412	1230.28	0	0
FBgn0028897	1083	901.284	11.0557	88
FBgn0000097	4089.37	3907.65	70.3626	2428.24
FBgn0263456	4408.81	4227.09	0.18751	7
FBgn0038828	1081.33	899.611	1.00694	8
FBgn0038345	1019	837.284	0	0
FBgn0036589	564	382.667	0	0
FBgn0053276	391	209.8	16.1913	30
FBgn0025726	12160.3	11978.6	29.2124	3090.34
FBgn0259951	522	340.68	0	0
FBgn0028837	1203	1021.28	48.1182	434
FBgn0033359	6438.21	6256.5	4.48835	248
FBgn0000640	938.88	757.32	0.299031	2
FBgn0040922	316	134.835	3.35912	4
FBgn0035521	590.5	409.162	0	0
FBgn0259704	1498	1316.28	24.1396	280.616
FBgn0037530	3061.44	2879.73	92.1272	2343
FBgn0033387	2698.22	2516.5	3.73463	83
FBgn0030692	1839.22	1657.51	46.1121	675
FBgn0010621	1896.28	1714.57	647.128	9798.92
FBgn0032032	1012	830.284	34.6396	254
FBgn0028708	1350.17	1168.45	17.734	183
FBgn0041582	3764.14	3582.43	22.7258	719
FBgn0039092	2088	1906.28	0	0
FBgn0037185	1796	1614.28	9.38307	133.77
FBgn0046692	1861.32	1679.6	6.60672	98
FBgn0053725	626.474	445.111	0.254389	1
FBgn0034008	1204	1022.28	9.74715	88
FBgn0003371	3836.54	3654.83	73.3947	2369
FBgn0029722	1878	1696.28	0.667526	10
FBgn0010052	1985.11	1803.39	1.06739	17
FBgn0034391	5546	5364.28	1.85754	88
FBgn0033321	1629	1447.28	0.782371	10
FBgn0037069	522	340.68	0	0
FBgn0040534	370	188.814	71.9639	120
FBgn0033483	2163.2	1981.49	209.549	3667
FBgn0034517	656	474.614	0.601294	2.52
FBgn0262880	678	496.613	0.456014	2
FBgn0250824	2165.33	1983.62	4.53887	79.513
FBgn0039405	814	632.549	46.9001	262
FBgn0013563	3275	3093.28	7.57069	206.818
FBgn0037742	1426.87	1245.15	8.18439	90
FBgn0051542	1803	1621.28	0.034114	0.488
FBgn0026380	914	732.49	165.56	1071
FBgn0022702	1686.33	1504.62	31.0806	413
FBgn0033289	1941.5	1759.78	0	0
FBgn0028888	5957.27	5775.55	0.039211	2
FBgn0030518	901.263	719.753	38.386	244
FBgn0017558	2318.47	2136.75	26.9731	509
FBgn0010105	2058.21	1876.49	0.362053	6
FBgn0263916	2074.15	1892.43	130.379	2179.02
FBgn0039930	687	505.612	55.5394	248
FBgn0264745	1709	1527.28	0.074139	1
FBgn0038717	1666	1484.28	0.915442	12
FBgn0052260	1791.59	1609.87	0.492349	7
FBgn0027070	1864.62	1682.91	2.62404	38.999
FBgn0019644	918	736.49	308.566	2007
FBgn0013799	2431.72	2250.01	36.5358	726.001
FBgn0029709	1104.26	922.542	201.905	1645
FBgn0031318	3339.01	3157.3	48.2855	1346.37
FBgn0002631	882	700.495	0	0
FBgn0011669	195	22.81	0	0
FBgn0000251	2459.36	2277.64	0.298285	6.001
FBgn0029898	2255.57	2073.85	0.327807	6.004
FBgn0031600	867	685.501	61.9426	375
FBgn0031608	1817.31	1635.59	11.769	170
FBgn0051694	2639	2457.28	69.5345	1509
FBgn0030904	1980	1798.28	0.944495	15
FBgn0085664	238	56.96	2.37257	1.193
FBgn0030769	1216.07	1034.36	0.15478	1.414
FBgn0000370	1955.32	1773.6	521.711	8171.83
FBgn0032119	1333	1151.28	0	0
FBgn0037835	740	558.588	0	0
FBgn0034368	1644.39	1462.68	80.6652	1042
FBgn0010803	1683	1501.28	95.4101	1265
FBgn0036263	1210.01	1028.3	33.5446	304.632
FBgn0003997	2371.44	2189.72	4.08512	79
FBgn0024319	1607	1425.28	0	0
FBgn0037024	1071.57	889.852	31.9391	251
FBgn0034271	3503	3321.28	13.603	399
FBgn0039804	4200.41	4018.69	20.1178	714
FBgn0035171	3244.94	3063.23	0.110893	2.999
FBgn0039505	784	602.567	47.3546	252
FBgn0037356	1424	1242.28	20.2348	222
FBgn0262734	3152.8	2971.08	105.911	2779
FBgn0051424	1779	1597.28	0	0
FBgn0025809	1487.95	1306.24	12.5385	144.644
FBgn0035004	1390	1208.28	0	0
FBgn0032929	2820	2638.28	14.8002	344.843
FBgn0039817	1784	1602.28	0	0
FBgn0064116	1278.96	1097.24	185.94	1801.81
FBgn0085396	1316.35	1134.63	0.099795	0.999
FBgn0035975	1274.71	1093.08	12.4581	120.264
FBgn0030529	1387.15	1205.43	578.071	6154
FBgn0038753	2062	1880.28	0.06022	1
FBgn0004780	735	553.592	0	0
FBgn0033791	5267.96	5086.24	0.022262	1
FBgn0053664	621	439.643	0.085345	0.331
FBgn0038268	2727.23	2545.51	7.15057	160.749
FBgn0029993	2301	2119.28	0	0
FBgn0036365	5051.01	4869.29	22.1147	951
FBgn0028375	3130	2948.28	24.2097	630.364
FBgn0031681	4363.26	4181.54	46.034	1700
FBgn0000318	615.037	433.687	276.481	1058.95
FBgn0034076	1758	1576.28	0.143669	2
FBgn0000233	2934	2752.28	0.041852	1.017
FBgn0051787	876	694.496	0	0
FBtr0084084	1698	1516.28	4.16396	55.76
FBgn0030598	2524	2342.28	2.27209	47
FBgn0050157	933.877	752.348	4.96663	33
FBgn0035612	3280.33	3098.62	0.328883	9
FBgn0036144	3500.33	3318.62	59.6077	1747
FBgn0017578	892.306	710.801	21.7778	136.708
FBgn0050108	552	370.669	25.9657	85
FBgn0266433	857	675.509	0	0
FBgn0052850	2318.64	2136.92	157.297	2968.54
FBgn0036168	1958	1776.28	0.127492	2
FBgn0267792	3188.19	3006.47	44.667	1185.98
FBgn0040234	4406.23	4224.52	12.3832	462
FBgn0263048	4186.21	4004.49	4.94831	175
FBgn0028507	1588.26	1406.55	47.4163	589
FBgn0042098	1179	997.284	0	0
FBgn0020907	1283	1101.28	0	0
FBgn0036819	1130.58	948.864	4.41534	37
FBgn0010416	1970.62	1788.9	73.5506	1162
FBgn0052113	11901	11719.3	4.62808	479
FBgn0039806	1267	1085.28	0.104333	1
FBgn0051068	2417.49	2235.78	1.31677	26
FBgn0032436	1196	1014.28	2.00946	18
FBgn0054028	570	388.666	0	0
FBgn0034475	544	362.679	0	0
FBgn0029890	1647	1465.28	6.07489	78.613
FBgn0000411	2767.24	2585.53	0.043795	1
FBgn0085419	4691.68	4509.96	0.351497	14
FBgn0003450	1412	1230.28	0	0
FBgn0032706	1154.78	973.217	0.350748	3.015
FBgn0027504	3635.06	3453.34	41.8059	1275
FBgn0262518	1805.82	1624.1	43.9232	630
FBgn0040658	1062.32	880.599	1.61894	12.591
FBgn0033235	1935	1753.28	88.2842	1367
FBgn0034783	1543	1361.28	0	0
FBgn0031842	4609.53	4427.82	46.8236	1831
FBgn0002715	1524.84	1343.12	11.3533	134.671
FBgn0002579	514.115	325.124	3123.29	8968
FBgn0035807	2674	2492.28	26.1232	574.986
FBgn0039527	5099	4917.28	0.598707	26
FBgn0034399	669	487.613	137.239	591
FBgn0034231	867	685.501	11.9268	72.205
FBgn0032229	984.183	802.614	94.9457	673
FBgn0032303	1379	1197.28	0	0
FBgn0010812	3246.1	3064.39	29.265	792
FBgn0038179	807	625.552	0.543031	3
FBgn0050503	960.399	778.925	3.84442	26.446
FBgn0035167	1646.5	1464.79	9.81739	126.999
FBgn0026400	1138	956.284	69.15	584
FBgn0052446	903	721.49	18.3621	117
FBgn0038213	1128	946.284	0.119659	1
FBgn0085371	1718	1536.28	0	0
FBgn0035227	4760.71	4579	31.7266	1283
FBgn0029580	753	571.583	2.84775	14.375
FBgn0035542	1932.99	1751.27	21.3367	329.999
FBgn0035039	1764.9	1583.18	19.3108	270
FBgn0003742	1397.02	1215.3	30.1146	323.216
FBgn0265296	7490.36	7308.64	0.167649	10.821
FBgn0011726	735	553.592	1406.62	6877
FBgn0030749	1554.75	1373.03	83.7056	1015.01
FBgn0010622	1093.96	912.247	29.2931	236
FBgn0261394	973	791.439	231.774	1620
FBgn0038239	587	405.661	0	0
FBgn0036337	1570.3	1388.58	40.3646	495
FBgn0053181	2863.86	2682.14	8.8948	210.695
FBgn0039690	1085.06	903.479	31.9587	255
FBgn0259243	2373.43	2191.71	26.7617	518.001
FBgn0031252	1219	1037.28	33.9492	311
FBgn0038706	1421	1239.28	0.091368	1
FBgn0259187	1725	1543.28	0	0
FBgn0034263	1043	861.284	0	0
FBgn0044809	573	391.664	0	0
FBgn0032127	1530	1348.28	0	0
FBgn0052645	3537	3355.28	0.168736	5
FBgn0050334	637.406	456.03	0.993192	4
FBgn0259917	1076	894.284	0.042142	0.333
FBgn0039764	658.35	476.964	12.1074	51
FBgn0030492	1001	819.284	0	0
FBgn0035771	2944	2762.28	132.035	3221
FBgn0036292	1377	1195.28	16.1044	170
FBgn0031143	1084.3	902.586	84.5547	674
FBgn0013764	2149.49	1967.78	53.2271	925
FBgn0015550	2130	1948.28	0	0
FBgn0052246	1767	1585.28	0.071427	1
FBgn0250837	764.13	582.706	424.977	2187
FBgn0037683	1282	1100.28	94.5752	919
FBgn0031052	6564.3	6382.58	28.0835	1583
FBgn0004168	5019	4837.28	0.070224	3
FBgn0040607	486	304.706	0	0
FBgn0262575	688	506.612	0	0
FBgn0035026	3268.15	3086.43	16.0865	438.481
FBgn0041723	4685	4503.28	1.25721	50
FBgn0030222	2914	2732.28	0.082884	2
FBgn0038114	1337	1155.28	0	0
FBgn0033954	1177	995.284	0	0
FBgn0035995	2118.08	1936.37	34.198	584.819
FBgn0025836	4784.35	4602.64	0.885651	35.999
FBgn0030056	2006.16	1824.44	75.2209	1212
FBgn0003480	1384	1202.28	3.95557	42
FBgn0034986	713	531.604	55.5929	261
FBgn0035173	4020.53	3838.82	14.9252	506
FBgn0053632	543	361.67	0	0
FBgn0028939	2526.46	2344.75	0.289748	6
FBgn0263241	2219.85	2038.14	13.0557	235
FBgn0031992	491.016	309.717	59.5922	163
FBgn0054054	545	363.67	2.49086	8
FBgn0013308	1268	1086.28	0	0
FBgn0261387	2760.67	2578.96	30.339	691
FBgn0037249	3774.88	3593.16	245.486	7790
FBgn0034142	2211	2029.28	43.2998	776
FBgn0036970	1434.98	1253.26	0.090349	1
FBgn0039911	2384.52	2202.8	2.21034	43
FBgn0032401	2042.61	1860.89	2.73816	45
FBgn0004588	412	230.776	0	0
FBgn0022985	2687.53	2505.82	52.1463	1154
FBgn0015477	7769.48	7587.76	37.4565	2510
FBgn0038052	1328	1146.28	0.098781	1
FBgn0037464	2126	1944.28	0	0
FBgn0032407	1217.82	1036.11	93.1111	852
FBgn0036893	1035	853.284	22.9572	173
FBgn0264516	886	704.494	0.011875	0.074
FBgn0032533	557	375.668	18.981	62.973
FBgn0040365	489	307.703	0.367989	1
FBgn0050181	1608	1426.28	0.396945	5
FBgn0030425	2312.28	2130.57	0.159439	3
FBgn0051321	2198	2016.28	0.224634	4
FBgn0261804	6456.13	6274.41	0.05414	3
FBgn0262351	733.5	552.092	0	0
FBgn0266570	2245.24	2063.53	25.3512	462
FBgn0026144	2198.14	2016.43	0.617699	11
FBgn0031100	3976.42	3794.7	0.059679	2
FBgn0262035	564	382.667	51.1908	173
FBgn0034908	2163	1981.28	21.8963	383.134
FBgn0036188	968.359	786.803	43.6057	303
FBgn0032014	1156	974.284	50.6719	436
FBgn0039616	1556	1374.28	0	0
FBgn0050393	1216	1034.28	0	0
FBgn0285951	709	527.604	65.4573	305
FBgn0015247	2076.81	1895.09	96.0178	1607
FBgn0270927	2331	2149.28	32.2422	612
FBgn0027783	3690	3508.28	36.0516	1117
FBgn0261262	5535.82	5354.11	0.132329	6.257
FBgn0003575	4756.6	4574.89	16.6077	671
FBgn0030589	2034	1852.28	0.123297	2.017
FBgn0032597	1075	893.284	81.3789	642
FBgn0036094	1022	840.284	0.673768	5
FBgn0040837	771.795	590.372	27.4269	143
FBgn0262539	476	294.715	0.768412	2
FBgn0040102	1162	980.284	0.115509	1
FBgn0037051	2238.33	2056.62	137.037	2489
FBgn0035617	6602	6420.28	16.2076	918.978
FBgn0267432	13882	13700.3	0	0
FBgn0004666	3013.75	2832.03	0	0
FBgn0000037	5392.74	5211.03	0.5215	24
FBgn0027564	2020	1838.28	20.7579	337
FBgn0028581	5005	4823.28	8.30454	353.746
FBgn0029175	2694	2512.28	4.77753	106
FBgn0086757	2252.83	2071.12	23.3448	427
FBgn0031398	1284.79	1103.08	9.81767	95.642
FBgn0001189	2589.03	2407.31	57.3896	1220.11
FBgn0014417	2671.99	2490.28	44.6054	981
FBgn0025631	3601.94	3420.22	27.4783	830.001
FBgn0038788	1436.05	1254.33	36.4734	404.038
FBgn0030672	2591.4	2409.68	214.275	4560
FBgn0034293	885	703.511	0	0
FBgn0267351	4063.27	3881.56	14.2358	488
FBgn0004828	1438.39	1256.68	871.812	9675.65
FBgn0261506	436.196	254.949	0.444135	1
FBgn0033935	2027	1845.28	14.7884	241
FBgn0266174	3575.09	3393.37	4.22138	126.508
FBgn0043471	937	755.48	0	0
FBgn0259245	4421.29	4239.58	0.106832	4
FBgn0030484	1220	1038.28	111.128	1019
FBgn0029897	855.299	673.816	5292.75	31496
FBgn0039003	2669.86	2488.14	26.7589	588
FBgn0004396	3501.78	3320.06	87.9232	2578
FBgn0029888	713.617	532.22	110.421	519.012
FBgn0032059	1133	951.284	31.3049	263
FBgn0037998	3039.31	2857.59	26.8578	677.804
FBgn0052703	3154.04	2972.33	0.190476	5
FBgn0243511	3509	3327.28	39.5102	1161
FBgn0036157	1107	925.284	0.122375	1
FBgn0261244	4055.19	3873.48	37.8268	1294
FBgn0034807	920	738.487	0.153329	1
FBgn0037317	1260	1078.28	14.8065	141
FBgn0051693	2111.75	1930.04	0.117336	2
FBgn0051139	1309.99	1128.27	0.401433	4
FBgn0002031	1330.9	1149.18	313.332	3180
FBgn0029880	2211	2029.28	0.83698	15
FBgn0085398	1787.91	1606.19	0.070497	1
FBgn0035934	4021.15	3839.43	0.088476	3
FBgn0033520	848	666.533	0.130876	0.77
FBgn0046873	887	705.494	0	0
FBgn0034661	1510	1328.28	0	0
FBgn0036180	2768.23	2586.51	30.3379	693
FBgn0034487	2572	2390.28	0.142738	3.013
FBgn0053278	1307	1125.28	0.704372	7
FBgn0036181	9524	9342.28	1.23627	102
FBtr0084082	1692	1510.28	18.8274	251.121
FBgn0039840	2765.35	2583.63	0.087652	2
FBgn0045980	2791	2609.28	0.477351	11
FBgn0052351	2093	1911.28	0.153234	2.587
FBgn0052676	5467.06	5285.35	38.6008	1801.78
FBgn0032236	790.648	609.209	82.3388	443
FBgn0262869	6043.56	5861.85	0.270433	14.001
FBgn0050467	1782	1600.28	15.3413	216.817
FBgn0050403	1268	1086.28	4.27373	41
FBgn0051627	902	720.49	1.10011	7
FBgn0039681	979	797.43	0.141995	1
FBgn0024555	4213.69	4031.97	57.0373	2031
FBgn0032214	986	804.422	50.3925	358
FBgn0032632	1098.5	916.784	0	0
FBgn0011016	950	768.469	244.153	1657
FBgn0005616	3719.8	3538.09	23.7224	741.243
FBgn0259703	1350	1168.28	0	0
FBgn0261722	1497.24	1315.52	63.6082	739
FBgn0034158	2639.07	2457.36	152.52	3310
FBgn0036679	623	441.638	0	0
FBgn0024360	2264.08	2082.36	10.4403	192
FBgn0262714	4081.65	3899.93	30.1665	1039
FBgn0004049	4330.11	4148.39	20.9082	766.001
FBgn0035647	2328.5	2146.78	0	0
FBgn0011277	1424	1242.28	0	0
FBgn0013576	4060.61	3878.9	49.277	1688.05
FBgn0002856	455	273.735	0	0
FBgn0033915	3163.8	2982.08	35.1228	925
FBgn0039528	5648.21	5466.5	57.4269	2772.41
FBgn0040345	1301	1119.28	0.404656	4
FBgn0036774	825	643.543	79.5293	452
FBgn0030338	484	302.708	1.12218	3
FBgn0035420	7298.63	7116.91	25.8494	1624.71
FBgn0052100	2169	1987.28	7.48314	131.334
FBgn0038470	2995.57	2813.86	11.3479	282.001
FBgn0025678	1723.15	1541.44	796.142	10838
FBgn0031808	2154	1972.28	0.172234	3
FBgn0004181	1365.5	1183.78	0	0
FBgn0043576	588	406.661	0	0
FBgn0003206	1620	1438.28	54.7938	696
FBgn0020887	3943.36	3761.64	24.0659	799.49
FBgn0052847	730	548.595	0	0
FBgn0263209	352	170.82	0.999574	1.508
FBgn0039373	680	498.613	0.227093	1
FBgn0031214	1378	1196.28	0.567915	6
FBgn0265434	6342.35	6160.63	320.985	17464
FBgn0032969	4107.48	3925.76	0.057686	2
FBgn0051475	2553.89	2372.17	0.291266	6.102
FBgn0052365	2473.05	2291.33	0.198308	4.013
FBgn0265186	1849.57	1667.86	42.8386	630.998
FBgn0037490	859.323	677.832	9.02066	54
FBgn0029531	1686	1504.28	0.225818	3
FBgn0005655	1003.72	822.126	325.593	2364
FBgn0085431	2046.4	1864.68	0.121448	1.999
FBgn0034976	6115	5933.28	7.13745	374
FBgn0030081	2043	1861.28	12.3495	203
FBgn0051122	3072.01	2890.3	56.1005	1432
FBgn0032358	1191	1009.28	7.85328	70
FBgn0040475	2146	1964.28	94.7109	1643
FBgn0011592	6261.54	6079.83	8.30635	446
FBgn0036468	560	378.667	0	0
FBgn0030060	1654.43	1472.72	41.2878	537
FBgn0031646	1132.03	950.312	0.595759	5
FBgn0029152	2315.39	2133.68	25.9506	489
FBgn0004427	480	298.713	0	0
FBgn0260435	402	220.788	1.5859	3.092
FBgn0025388	4456.37	4274.65	12.4837	471.277
FBgn0052382	1077.27	895.599	0.76092	6.018
FBgn0032730	2906.58	2724.86	0.778584	18.736
FBgn0051910	905	723.49	0.000159	0.001
FBgn0263143	2328	2146.28	14.2971	271
FBgn0052554	817	635.547	10.6898	60
FBgn0037555	2175.43	1993.72	30.9158	544.349
FBgn0032221	2063	1881.28	1.92603	32
FBgn0037500	756	574.583	0	0
FBgn0039977	897.327	715.809	27.3662	173
FBgn0021906	880.261	698.741	304.007	1876
FBgn0029667	1929.43	1747.72	0.971821	15
FBgn0039112	894	712.491	55.4084	348.649
FBgn0051821	1397.45	1215.73	0.093138	1
FBgn0032935	2083.71	1901.99	25.1824	423
FBgn0035422	547.858	366.528	6563.82	21247
FBgn0037129	1022	840.284	0	0
FBgn0051702	1710	1528.28	0	0
FBgn0261399	954	772.46	0	0
FBgn0002543	6206	6024.28	17.945	954.732
FBgn0000723	3428.87	3247.16	60.1523	1725
FBgn0086895	3898	3716.28	17.8983	587.427
FBgn0036402	2320.08	2138.36	73.0772	1380.06
FBgn0004380	2529	2347.28	29.5707	613
FBgn0034318	677	495.613	0	0
FBgn0039120	6102.46	5920.74	59.0182	3086
FBgn0031132	1490	1308.28	0	0
FBgn0025525	5147.43	4965.72	1.23134	54
FBgn0029117	1055	873.284	19.1899	148
FBgn0036004	8463	8281.28	18.6163	1361.52
FBgn0051852	1335	1153.28	39.9599	407
FBgn0000566	1365.15	1183.44	61.331	641
FBgn0031639	924	742.486	40.0539	262.644
FBgn0261955	2510.93	2329.21	121.971	2508.99
FBgn0051287	1405.64	1223.94	0.530123	5.73
FBgn0033815	1024	842.284	0.941035	7
FBgn0036643	897	715.491	30.3853	192
FBgn0051080	920	738.487	0.153329	1
FBgn0030840	1875	1693.28	0	0
FBgn0014141	7196.05	7014.33	278.137	17229.7
FBgn0033654	2945.65	2763.93	0.32774	8
FBgn0032276	2737	2555.28	0	0
FBgn0085354	1248.63	1066.92	19.716	185.774
FBgn0262143	283	101.861	0	0
FBgn0085483	603	421.658	5.90784	22
FBgn0038005	1561	1379.28	0	0
FBgn0028622	1843.13	1661.42	0.824076	12.092
FBgn0264000	6390.43	6208.71	0.091187	5
FBgn0033821	592	410.66	0.55146	2
FBgn0086451	6472	6290.28	20.0891	1116
FBgn0033210	1001	819.284	47.958	347
FBgn0032447	1732.32	1550.61	5.98796	82
FBgn0033382	2176.94	1995.22	21.0547	371
FBgn0035449	2419	2237.28	32.0874	634
FBgn0038354	2762	2580.28	0.043883	1
FBgn0051360	649	467.616	11.8651	49
FBgn0002733	978	796.43	42.3655	297.985
FBgn0015569	2026.6	1844.88	22.0953	360
FBgn0033868	2076	1894.28	0	0
FBgn0050489	1777.68	1595.96	19.6339	276.734
FBgn0030479	1809.7	1628.04	29.6982	427
FBgn0035035	1099	917.284	51.969	421
FBgn0034614	1131	949.284	27.9117	234
FBgn0000057	2252.05	2070.33	32.1591	588
FBgn0040963	646	464.619	0.243708	1
FBgn0259823	5251.52	5069.81	0.290859	13.023
FBgn0004839	4719.08	4537.36	0.175189	7.02
FBgn0036493	4303.55	4121.83	2.93941	106.999
FBgn0052441	887.032	705.526	105.604	658
FBgn0029929	896.897	715.383	48.602	307.063
FBgn0038028	1363	1181.36	0	0
FBgn0037973	1131	949.284	27.3153	229
FBgn0262733	3290.23	3108.51	17.4115	477.994
FBgn0032181	1182	1000.28	0	0
FBgn0036928	743.775	562.359	179.605	892
FBgn0041225	1215	1033.28	3.3971	31
FBgn0025640	1175	993.284	35.681	313
FBgn0032923	1798.95	1617.23	115.387	1648.01
FBgn0034660	1729	1547.28	0	0
FBgn0263742	907	725.49	0	0
FBgn0030744	1438.06	1256.35	44.1624	489.999
FBgn0038407	2126	1944.28	31.0991	534
FBgn0261996	796	614.557	0.368497	2
FBgn0032017	1320	1138.28	6.96328	70
FBgn0035847	1452.52	1270.8	0.089102	1
FBgn0035157	2193	2011.28	1.18226	21
FBgn0027518	2701.46	2519.74	31.6361	704
FBgn0259791	2002	1820.28	15.4269	248
FBgn0037894	3250.44	3068.73	50.0712	1357
FBgn0037759	2068.45	1886.73	20.1649	336
FBgn0010387	386.228	205.032	1.10452	2
FBgn0031055	2386.84	2205.13	117.471	2287.69
FBgn0029707	1489	1307.28	0.086616	1
FBgn0004652	4187.56	4005.85	45.0685	1594.41
FBgn0086450	3399	3217.28	140.673	3997
FBgn0053177	862	680.505	1.33115	8
FBgn0001142	1720.78	1539.07	22.7336	309
FBgn0002643	6282.52	6100.81	40.4511	2179.47
FBgn0033072	1762	1580.28	0.501568	7
FBgn0033887	1126.16	944.442	0.614781	5.128
FBgn0030018	5007.98	4826.27	27.9094	1189.58
FBgn0038873	2329	2147.28	0.89645	17
FBgn0003041	4651.59	4469.87	38.0235	1501
FBgn0053752	558	376.667	0	0
FBgn0050349	2014	1832.28	64.1462	1038
FBgn0026259	4108.32	3926.6	158.084	5482
FBgn0262117	3382	3200.28	13.6219	385
FBgn0263997	1863.88	1682.16	0.067313	1
FBgn0038219	981	799.428	0	0
FBgn0020617	3267	3085.28	1.1e-05	0
FBgn0259222	3239.43	3057.72	0.17032	4.6
FBgn0004589	448.5	267.241	0	0
FBgn0032770	682.9	501.514	1.35467	6
FBgn0036772	2917	2735.28	23.1407	559
FBgn0037315	2745.34	2563.63	76.7205	1737
FBgn0031986	1404	1222.28	0	0
FBgn0053243	607	425.656	0.029776	0.112
FBgn0034722	2637.84	2456.12	31.9484	693
FBgn0261788	7722.05	7540.33	0.238137	15.86
FBgn0264672	1857.66	1675.94	18.9176	280
FBgn0031886	1290	1108.28	31.3656	307
FBgn0034281	711	529.604	1.68488	7.88
FBgn0036627	1996.67	1814.95	0.187165	3
FBgn0031514	2410.46	2228.74	0.10161	2
FBgn0030540	1315	1133.28	0	0
FBgn0267493	660	478.614	0	0
FBgn0039406	605.38	424.037	724.458	2713
FBgn0040070	793.663	612.222	659.352	3565
FBgn0050392	1110.46	928.748	18.6535	153
FBgn0031164	843	661.536	0.513493	3
FBgn0032535	2222	2040.28	0.49948	9
FBgn0034494	2790	2608.28	94.4649	2176
FBgn0035206	1428.7	1246.98	53.7952	592.429
FBgn0264746	1235.6	1053.89	1.07442	10
FBgn0039748	1179	997.366	0	0
FBgn0067407	210	32.913	0	0
FBgn0045842	2001.98	1820.31	92.1738	1481.79
FBgn0004581	4151.45	3969.74	0.513426	18
FBgn0053768	504	322.693	0	0
FBgn0051800	751	569.583	22.464	113
FBgn0010350	2399.54	2217.83	22.26	436
FBgn0023513	3416.17	3234.45	22.191	633.885
FBgn0263654	422	240.765	0	0
FBgn0035217	1647	1465.28	0	0
FBgn0262621	361	179.817	0	0
FBgn0033871	662	480.614	12.9579	55
FBgn0040334	1351.94	1170.23	73.4409	759
FBgn0265082	5133.75	4952.04	62.5374	2735
FBgn0260746	2236	2054.28	65.5923	1190
FBgn0039828	1207	1025.28	75.982	688
FBgn0051201	3444	3262.28	0	0
FBgn0086605	1339.13	1157.41	42.3153	432.532
FBgn0032863	2206.93	2025.21	43.218	772.981
FBgn0033713	3497.56	3315.85	11.4046	333.972
