Name	Length	EffectiveLength	TPM	NumReads
FBgn0015575	2017	1846.02	29.9833	463
FBgn0051510	4289	4118.02	3.56258	122.721
FBgn0263830	949.66	778.886	0.306966	2
FBgn0035916	1544	1373.02	16.1076	185
FBgn0011817	3113.42	2942.44	12.7572	314.001
FBgn0036878	781	610.314	0	0
FBgn0027607	2781	2610.02	71.4063	1559
FBgn0035440	1636	1465.02	61.6742	755.809
FBgn0030955	991.123	820.291	485.458	3331.08
FBgn0038107	711.079	540.43	209.396	946.615
FBgn0259985	1766.91	1595.93	7.41576	99
FBgn0033853	2195.82	2024.84	20.3687	345
FBgn0039648	639	468.375	3.82853	15
FBgn0260499	5050.5	4879.51	0.024499	1
FBgn0035497	3088.96	2917.98	12.3725	302.001
FBgn0031692	813.333	642.582	0	0
FBgn0033132	1116	945.017	4.82192	38.118
FBgn0038953	3665	3494.02	16.1492	472
FBgn0036588	450	279.476	0	0
FBgn0030933	1501.81	1330.83	0.359312	4
FBgn0015288	1100	929.017	1423.71	11064
FBgn0037889	873	702.245	0.28171	1.655
FBgn0051157	1321.49	1150.51	0.103906	1
FBgn0028380	1949.05	1778.07	22.8594	340
FBgn0086442	3888.97	3717.99	61.962	1927.08
FBgn0031431	1511	1340.02	0	0
FBgn0264954	3007	2836.02	0.025868	0.614
FBgn0264493	2771.45	2600.47	34.6811	754.416
FBgn0028523	1823.59	1652.61	30.02	415
FBgn0038325	2665	2494.02	11.9353	249
FBgn0037627	1271	1100.02	0.108676	1
FBgn0031020	3744.63	3573.65	54.4598	1628
FBgn0039425	1951.96	1780.98	0.067156	1.001
FBgn0028540	2072.49	1901.51	7.67	121.999
FBgn0042189	583.667	413.076	0	0
FBgn0040993	818	647.233	0	0
FBgn0052507	1006	835.017	0	0
FBgn0033005	3293.77	3122.79	21.9737	574
FBgn0031621	1446	1275.02	0	0
FBgn0034330	281	110.591	0	0
FBgn0029134	1120.56	949.573	150.821	1198
FBgn0261885	10202.6	10031.6	89.148	7480.78
FBgn0050050	670	499.364	0	0
FBgn0038359	1288	1117.02	0.321067	3
FBgn0015282	1502.59	1331.61	139.98	1559.23
FBgn0043792	2030.93	1859.95	0.064274	1
FBgn0031428	2219.91	2048.93	2.68389	46
FBgn0037544	980.045	809.265	11.3582	76.889
FBgn0032588	723	552.344	0.219938	1.016
FBgn0037014	3413	3242.02	0.03689	1
FBgn0038528	524	353.435	22.6621	67
FBgn0033442	1301.02	1130.03	0.10579	1
FBgn0001995	1012	841.017	52.5934	370
FBgn0013303	899	728.242	12.7674	77.776
FBgn0262482	387	216.534	0	0
FBgn0267408	4228	4057.02	60.1999	2043
FBgn0015766	2673.81	2502.82	0.573172	12.001
FBgn0034052	874	703.244	0.339983	2
FBgn0030015	1253	1082.02	0.110484	1
FBgn0262560	1663	1492.02	21.2327	265
FBgn0031061	1894.06	1723.08	31.9144	460
FBgn0033190	2379	2208.02	2.00324	37
FBgn0044511	423.03	252.524	68.0052	143.652
FBgn0037005	1344	1173.02	0.713391	7
FBgn0028369	4819.18	4648.2	0.334342	13
FBgn0005654	2445.42	2274.44	15.1374	288
FBgn0030396	2304	2133.02	1.23374	22.013
FBgn0035546	923	752.24	0	0
FBgn0037561	1954	1783.02	16.0912	240
FBgn0030952	1883	1712.02	0	0
FBgn0014464	1033	862.017	0.277363	2
FBgn0085442	3362.48	3191.5	122.299	3265
FBgn0260964	7220.9	7049.91	0.079776	4.704
FBgn0005411	1406.09	1235.11	91.8532	949
FBgn0031631	2387	2216.02	3.77623	70
FBgn0263386	640	469.374	0	0
FBgn0034045	2953.15	2782.16	0.128906	3
FBgn0039044	1552.16	1381.18	15.5796	179.999
FBgn0261992	503	332.45	0	0
FBgn0035607	3735	3564.02	0.13417	4
FBgn0052259	755	584.328	0	0
FBgn0039691	2043	1872.02	119.608	1873
FBgn0052751	1680.5	1509.52	0	0
FBgn0037976	1586.47	1415.49	0.168911	2
FBgn0051613	529	358.426	15.3104	45.904
FBgn0037636	3127.87	2956.88	658.073	16277
FBgn0034721	569	398.41	0	0
FBgn0039525	1273	1102.02	26.6858	246
FBgn0033286	1678.03	1507.05	0.555272	7
FBgn0053096	2815.55	2644.57	25.3143	560
FBgn0267378	1777.65	1606.67	116.817	1570
FBgn0036363	969	798.196	0	0
FBgn0015584	468	297.469	0	0
FBgn0038763	1977.82	1806.84	37.4482	566
FBgn0011336	2703	2532.02	123.18	2609
FBgn0053627	552	381.416	0	0
FBgn0033812	1768	1597.02	23.4298	313
FBgn0053641	721	550.346	1.30332	6
FBgn0051352	3191.62	3020.64	73.1116	1847.36
FBgn0053489	1685.5	1514.52	0	0
FBgn0039453	672.5	501.867	0	0
FBgn0028963	1739	1568.02	0	0
FBgn0037215	2987.67	2816.69	162.293	3823.88
FBgn0010109	2036	1865.02	0.320495	5
FBgn0028687	1515	1344.02	179.85	2022
FBgn0029690	1978.5	1807.52	0	0
FBgn0026189	3978.05	3807.07	210.983	6719
FBgn0011674	3887	3716.02	1.88732	58.666
FBgn0039507	2785.93	2614.95	47.7278	1044
FBgn0036875	1159.02	988.213	0.846801	7
FBgn0052271	925	754.24	2.21897	14
FBgn0034504	2362.66	2191.67	56.3723	1033.49
FBgn0037070	1412.56	1241.57	16.6574	172.999
FBgn0053547	9354.4	9183.42	0.14464	11.111
FBgn0038490	983	812.178	8.09553	55
FBgn0039154	712	541.349	0.883318	4
FBgn0031801	1514	1343.02	0.178026	2
FBgn0037021	4254	4083.02	12.2971	420
FBgn0050105	642	471.374	17.0461	67.214
FBgn0039868	831	660.279	31.8654	176
FBgn0000308	1132.53	961.553	1412.09	11358
FBgn0012051	2832.16	2661.18	50.5663	1125.64
FBgn0038732	1800	1629.02	0	0
FBgn0031872	3276	3105.02	11.9353	310
FBgn0267689	1847.75	1676.77	0	0
FBgn0003964	2553.84	2382.86	52.8984	1054.4
FBgn0033749	2146.12	1975.14	10.6951	176.705
FBgn0013684	1717	1546.02	15.1557	196
FBgn0034530	2726.43	2555.45	4.11671	88
FBgn0262717	2762.44	2591.45	0.046131	1
FBgn0052203	1149	978.017	0	0
FBgn0050379	888	717.242	0	0
FBgn0259834	2953.22	2782.24	11.7731	274
FBgn0003388	2693.98	2523	0.236911	5
FBgn0050154	507	336.447	0	0
FBgn0000448	7138.26	6967.28	0.06818	3.973
FBgn0032803	1316	1145.02	0.417621	4
FBgn0036959	916.38	745.612	4.45745	27.802
FBgn0040684	934	763.309	0	0
FBgn0011774	2139.43	1968.45	27.9969	461
FBgn0085192	477.996	307.463	12.442	32
FBgn0053514	1179	1008.02	0.118595	1
FBgn0034371	1546.41	1375.42	51.454	592
FBgn0260938	8353.33	8182.35	27.774	1901
FBgn0040477	1015	844.017	18.9796	134
FBgn0004636	2741.38	2570.4	166.482	3579.6
FBgn0000384	2210.05	2039.06	40.8202	696.26
FBgn0033440	1187	1016.02	0.117661	1
FBgn0030768	1729	1558.02	33.8377	441
FBgn0035583	682	511.36	0	0
FBgn0032721	2141.15	1970.16	42.0484	692.975
FBgn0036812	1640	1469.02	4.23166	52
FBgn0045471	1161	990.017	0	0
FBgn0020388	2770	2599.02	42.8227	931
FBgn0031855	2722	2551.02	0.174973	3.734
FBgn0039790	1557.49	1386.51	45.9557	533.002
FBgn0001185	2136.89	1965.9	20.701	340.423
FBgn0025634	1550	1379.02	19.1575	220.991
FBgn0038973	646	475.372	2.51478	10
FBgn0039367	1958	1787.02	0	0
FBgn0039331	1700	1529.02	0.156369	2
FBgn0051279	1206.33	1035.47	0	0
FBgn0031276	471	300.469	0	0
FBgn0033756	1535	1364.02	48.4662	553
FBgn0025864	6230.4	6059.42	63.8625	3237
FBgn0036116	1991.82	1820.84	1.32264	20.145
FBgn0250847	1127.34	956.36	0.125	1
FBgn0046332	1772	1601.02	0.224006	3
FBgn0037270	1301	1130.02	477.858	4517
FBgn0000395	4329	4158.02	10.1241	352.136
FBgn0267106	440	269.481	0.443615	1
FBgn0028978	2372	2201.02	18.1408	334
FBgn0016120	706.422	535.771	370.393	1660
FBgn0023549	2945.42	2774.43	10.255	238
FBgn0266721	1002	831.017	0	0
FBgn0044510	1200.4	1029.5	25.8289	222.433
FBgn0035016	2388.67	2217.69	55.5767	1031
FBgn0036226	1514	1343.02	0	0
FBgn0028542	1478	1307.02	118.629	1297
FBgn0035720	3443.89	3272.91	149.208	4085
FBgn0265991	3983.32	3812.34	70.7113	2255
FBgn0031467	1066	895.017	0.534272	4
FBgn0035789	1621	1450.02	0.412222	5
FBgn0037890	775.785	605.099	81.5939	413
FBgn0035656	1674.5	1503.52	0	0
FBgn0010280	4554.13	4383.14	75.5388	2769.63
FBgn0030776	895	724.242	0.165063	1
FBgn0032974	2566.76	2395.77	77.8805	1560.78
FBgn0035455	1201	1030.02	0	0
FBgn0027610	1546.87	1375.89	111.736	1286
FBgn0050275	3981.67	3810.68	0	0
FBgn0005694	2799.13	2628.14	27.9851	615.236
FBgn0261997	408	237.506	0	0
FBgn0023518	8259.04	8088.06	26.9249	1821.65
FBgn0036032	5439.31	5268.33	12.4183	547.268
FBgn0250845	1313.5	1142.63	0	0
FBgn0261085	4821.5	4650.52	0.179942	7
FBgn0037339	3073.72	2902.73	32.5352	790.001
FBgn0032178	1428	1257.02	2.85308	30
FBgn0037637	955	784.219	88.7196	582
FBgn0053252	819	648.288	0	0
FBgn0027841	1446	1275.02	15.4704	165
FBgn0035504	2732	2561.02	0.046679	1
FBgn0030447	1061.81	890.83	60.5223	451
FBgn0030009	757	586.327	0.203889	1
FBgn0035370	1320	1149.02	187.899	1806
FBgn0032709	450	279.476	0	0
FBgn0036488	531	360.425	86.5685	261
FBgn0034865	1499	1328.02	0.090018	1
FBgn0038453	1179.06	1008.07	63.3102	533.866
FBgn0033364	979	808.182	9.31891	63
FBgn0031696	3859.19	3688.2	23.1363	713.797
FBgn0034030	1755	1584.02	0.833119	11.039
FBgn0036706	843	672.271	0	0
FBgn0004244	8584.5	8413.52	0.058241	4.1
FBgn0261479	1114	943.017	43.6087	344
FBgn0030721	1906	1735.02	3.16948	46
FBgn0004618	3185.39	3014.41	0.079687	2.009
FBgn0015038	1752	1581.02	0.075613	1
FBgn0036603	801	630.302	0	0
FBgn0035622	2653	2482.02	59.8688	1243
FBgn0036110	457	286.473	24.2035	58
FBgn0000376	3809.69	3638.71	30.7761	936.756
FBgn0051824	679	508.362	0	0
FBgn0031792	877	706.244	0	0
FBgn0262139	4540.43	4369.45	0.072227	2.64
FBgn0038746	1150	979.017	55.3149	453
FBgn0267431	6519	6348.02	0	0
FBgn0065109	3212	3041.02	0.117933	3
FBgn0037312	904	733.241	224.013	1374
FBgn0036874	2673	2502.02	0	0
FBgn0028866	1857	1686.02	0	0
FBgn0026602	2203	2032.02	8.41284	143
FBgn0063492	758.539	587.865	66.0906	325
FBgn0024947	2117.53	1946.55	155.992	2540
FBgn0036018	2926	2755.02	11.846	273
FBgn0039487	2360.22	2189.24	36.4223	667
FBgn0016983	3159.2	2988.22	63.8454	1595.91
FBgn0032065	925	754.24	0	0
FBgn0004856	2001.14	1830.16	65.3853	1001
FBgn0033697	1694	1523.02	0.863419	11
FBgn0052263	803	632.301	0.189064	1
FBgn0003079	3328.71	3157.72	16.7702	442.974
FBgn0036029	1080	909.017	0.131511	1
FBgn0062442	675	504.363	183.693	775
FBgn0011642	1992.39	1821.41	12.7131	193.698
FBgn0050488	906.31	735.552	0.162525	1
FBgn0284226	3202	3031.02	27.7047	702.437
FBgn0030191	1607.5	1436.52	0.083219	1
FBgn0045476	2083.17	1912.18	0.16249	2.599
FBgn0284080	707	536.353	4.16468	18.685
FBgn0262362	773	602.242	0	0
FBgn0025549	2060.01	1889.03	15.5196	245.236
FBgn0015521	443.613	273.105	6336.12	14475
FBgn0262081	4648.7	4477.72	118.387	4434.32
FBgn0033317	1448.42	1277.44	68.596	733
FBgn0037881	2322	2151.02	38.9892	701.542
FBgn0029833	823.961	653.247	75.2139	411
FBgn0038398	1605	1434.02	0	0
FBgn0030663	770	599.32	0.598406	3
FBgn0037073	2844	2673.02	39.3012	878.767
FBgn0035781	1566	1395.02	0.085695	1
FBgn0261995	968.233	797.443	68.6593	458
FBgn0027539	2469.45	2298.47	17.5739	337.887
FBgn0027508	5486	5315.02	11.427	508.046
FBgn0036861	681	510.361	0	0
FBgn0037757	3515	3344.02	30.7283	859.553
FBgn0050463	4215.31	4044.33	0.295588	10.001
FBgn0034104	465	294.47	0	0
FBgn0053895	413	242.502	0.007546	0.015
FBgn0028327	1422.33	1251.34	227.466	2381
FBgn0003302	1367.19	1196.21	5.19674	52
FBgn0263743	676	505.363	0	0
FBgn0027780	3385.74	3214.76	9.96599	268
FBgn0019952	2172	2001.02	69.6471	1165.79
FBgn0259969	554	383.415	0	0
FBgn0262532	1013.83	842.854	4.41633	31.137
FBgn0017429	1563.33	1392.35	27.8183	324
FBgn0039421	1184	1013.02	0	0
FBgn0263772	6205.33	6034.34	0.16025	8.089
FBgn0052547	4185.4	4014.41	0.298905	10.037
FBgn0037447	2580	2409.02	0	0
FBgn0036862	4135.23	3964.24	4.16153	138
FBgn0038206	1377	1206.02	51.463	519.176
FBgn0037044	1883.04	1712.05	19.0625	273
FBgn0262537	549	378.417	0.31591	1
FBgn0033381	863.586	692.835	23.9839	139
FBgn0035756	6701.39	6530.41	0.041657	2.276
FBgn0025739	2601	2430.02	14.886	302.589
FBgn0053301	1440.5	1269.52	0	0
FBgn0027095	847	676.268	252.431	1428
FBgn0032138	2124	1953.02	231.132	3776
FBgn0035854	1226.51	1055.53	16.8753	149
FBgn0033241	1630.63	1459.65	126.86	1548.95
FBgn0039485	995	824.166	4.20646	29
FBgn0002521	2223.3	2052.32	11.0091	189
FBgn0031693	1666	1495.02	10.465	130.873
FBgn0028467	3391	3220.02	29.1066	784
FBgn0265265	588	417.406	0	0
FBgn0037848	1516.41	1345.42	36.8169	414.355
FBgn0038451	1688	1517.02	0	0
FBgn0038312	1539	1368.02	11.535	132
FBgn0053270	388	217.532	0	0
FBgn0003210	4390.52	4219.54	26.9432	951
FBgn0028848	2305	2134.02	0	0
FBgn0039596	2597	2426.02	0.049277	1
FBgn0011554	911	740.241	0	0
FBgn0263087	815	644.29	0.098371	0.53
FBgn0262363	329	158.564	0	0
FBgn0003941	588.222	417.627	5230.53	18272.6
FBgn0013773	1766.47	1595.49	6.14515	82.015
FBgn0052085	3030	2859.02	0.125441	3
FBgn0015778	3658.35	3487.37	200.089	5836.97
FBgn0039576	503	332.45	3.5e-05	0
FBgn0263707	336	165.559	0	0
FBgn0034204	1231.5	1060.6	0	0
FBgn0035550	1970	1799.02	0.066451	1
FBgn0031077	5355.22	5184.24	22.2813	966.255
FBgn0041625	1254	1083.02	0	0
FBgn0037817	1621	1450.02	1.31911	16
FBgn0085206	882	711.243	0	0
FBgn0019985	3160.57	2989.58	2.43923	60.999
FBgn0030638	1720	1549.02	52.2476	677
FBgn0039265	1012.01	841.029	53.3033	375
FBgn0028935	2901	2730.02	0	0
FBgn0051050	448	277.49	0	0
FBgn0052023	525	354.433	0	0
FBgn0261278	2236.46	2065.47	49.8141	860.673
FBgn0031168	1173	1002.02	1.55097	13
FBgn0020621	4700.09	4529.11	32.4895	1230.9
FBgn0069923	364	193.547	3.70594	6
FBgn0031449	2525.18	2354.2	41.8426	824
FBgn0036352	1085	914.017	0.130792	1
FBgn0041630	2096.49	1925.51	46.3156	746
FBgn0085456	865	694.25	0	0
FBgn0003377	321	150.567	0	0
FBgn0032910	2192.16	2021.18	0.292236	4.94
FBgn0031854	3076	2905.02	0.041151	1
FBgn0035861	1624	1453.02	0.164548	2
FBgn0034345	1091.66	920.823	139.172	1072
FBgn0032095	3378	3207.02	0.074553	2
FBgn0033481	1307	1136.02	0.526162	5
FBgn0036325	1774	1603.02	0	0
FBgn0031194	2681.11	2510.13	26.0034	546
FBgn0040281	2403.53	2232.55	0.535468	10
FBgn0032681	2966.34	2795.35	1.6251	38.001
FBgn0028396	579	408.408	1.46356	5
FBgn0036695	1551	1380.02	22.956	265
FBgn0003295	1798	1627.02	0	0
FBgn0085369	2800.5	2629.52	0	0
FBgn0054025	1202	1031.02	0	0
FBgn0039043	1433	1262.02	0.568355	6
FBgn0042126	1804	1633.02	0.80526	11
FBgn0038798	1234	1063.02	0	0
FBgn0037405	2302	2131.02	2.30002	41
FBgn0003486	2330.22	2159.24	0.000738	0.014
FBgn0261625	2812.45	2641.47	42.3608	936.002
FBgn0024183	1966.45	1795.47	174.644	2623
FBgn0041188	4746.02	4575.04	95.5901	3658.25
FBgn0051561	1061	890.017	0	0
FBgn0004052	453	282.475	0.423208	1
FBgn0033302	2147.53	1976.54	50.9744	842.8
FBgn0031607	1224	1053.02	59.9422	528
FBgn0259749	2030.98	1860	81.9466	1275
FBgn0032292	964	793.204	93.7431	622
FBgn0058064	1364.34	1193.36	0.100176	1
FBgn0034521	2822	2651.02	22.0651	489.31
FBgn0033395	1777	1606.02	0.074436	1
FBgn0023000	1983.05	1812.06	16.6909	253
FBgn0003545	2129.85	1958.87	26.0589	427
FBgn0031201	2644	2473.02	1.98194	41
FBgn0031080	611	440.402	292.966	1079.28
FBgn0053140	2341	2170.02	0	0
FBgn0033950	324	153.566	0	0
FBgn0037955	1472.14	1301.15	48.0515	523
FBgn0050018	1323	1152.02	0	0
FBgn0038774	789	618.305	0	0
FBgn0028984	1520.43	1349.45	447.462	5051
FBgn0033365	3779.5	3608.52	0	0
FBgn0034691	4315.94	4144.96	44.7616	1552
FBgn0036072	1096	925.017	0	0
FBgn0039946	2269	2098.02	4.84333	85
FBgn0052228	2987	2816.02	0.042452	1
FBgn0003557	3873.73	3702.74	64.7009	2004.01
FBgn0003087	966.769	795.966	5.10644	34
FBgn0031245	1122.67	951.781	16.0771	128
FBgn0024985	3729.73	3558.75	16.3593	487
FBgn0030684	1335.09	1164.11	0.205386	2
FBgn0034940	1071	900.017	24.9713	188
FBgn0034972	1963	1792.02	0.06671	1
FBgn0030319	772	601.319	1.39164	7
FBgn0031011	2636.1	2465.12	164.361	3389.24
FBgn0261267	421	250.495	0	0
FBgn0035286	1473.82	1302.84	2.57024	28.011
FBgn0035194	692	521.356	66.6711	290.763
FBgn0034389	3028.25	2857.26	4.30944	102.999
FBgn0039462	1301	1130.02	4.7606	45
FBgn0260718	414.046	243.548	0.01369	0.028
FBgn0054043	1227	1056.02	0	0
FBgn0036623	1605.86	1434.88	148.716	1785
FBgn0040892	516	345.442	0.346066	1
FBgn0053255	330	159.564	0.000781	0.001
FBgn0038656	602	431.404	0	0
FBgn0052712	600	429.405	0.556797	2
FBgn0262481	415	244.506	0	0
FBgn0031275	5761.94	5590.95	0.021382	1
FBgn0031178	643	472.374	0.253075	1
FBgn0051225	1677	1506.02	0	0
FBgn0085341	1608.51	1437.56	0.498953	6.001
FBgn0034728	4068	3897.02	39.0815	1274
FBgn0010548	2103.75	1932.77	107.375	1736
FBgn0263402	529	358.426	0	0
FBtr0084085	2045	1874.02	1.28441	20.135
FBgn0051391	1704	1533.02	0	0
FBgn0028943	488	317.462	0	0
FBgn0052311	9532.69	9361.71	13.9189	1090
FBgn0283525	1628	1457.02	15.4251	188
FBgn0037512	1672.5	1501.52	0	0
FBgn0032493	863	692.251	0	0
FBgn0060296	2743.26	2572.28	2.64905	57
FBgn0038516	987.838	817.009	20.6832	141.355
FBgn0038208	3292	3121.02	0	0
FBgn0085362	1896	1725.02	0	0
FBgn0033229	1469.7	1298.71	57.9619	629.683
FBgn0035693	2805	2634.02	0.878024	19.346
FBgn0038783	877.5	706.764	0	0
FBgn0028479	2727.31	2556.33	111.44	2383
FBgn0267894	775	604.319	0.000552	0.003
FBgn0034346	3594	3423.02	27.9742	801
FBgn0261547	5411.23	5240.24	11.1556	489
FBgn0051806	631.5	460.885	0	0
FBgn0039381	2332.75	2161.77	29.8067	539
FBgn0030701	3836.92	3665.94	30.2946	929.001
FBgn0058160	1590.28	1419.29	83.1336	986.995
FBgn0259927	8896	8725.02	0.013701	1
FBgn0039896	1504	1333.02	13.8108	154
FBgn0033112	1452.9	1281.92	0.18651	2
FBgn0052563	516	345.441	0	0
FBgn0069354	1084.36	913.379	2.22501	17
FBgn0003977	5867	5696.02	28.0562	1336.8
FBgn0002526	11690	11519	569.79	54903
FBgn0051861	764	593.325	0	0
FBgn0037632	1964	1793.02	337.765	5066
FBgn0011207	2045	1874.02	32.6611	512
FBgn0015025	1585	1414.02	5.32623	63
FBgn0026015	2971.36	2800.38	46.9512	1099.84
FBgn0000709	4827	4656.02	43.0835	1678
FBgn0037188	3790	3619.02	6.80472	206
FBgn0053303	1519.4	1348.42	336.143	3791.53
FBgn0052451	3898.06	3727.08	27.9372	871
FBgn0266100	3811	3640.02	0.164211	5
FBgn0012058	3506.79	3335.81	29.7171	829.227
FBgn0053229	1503.87	1332.89	89.5099	998
FBgn0033104	598	427.406	41.0728	146.845
FBgn0022023	1183.38	1012.4	642.34	5439.8
FBgn0052544	1600.84	1429.86	1.4689	17.57
FBgn0039628	1076	905.017	0.132092	1
FBgn0000274	1347.5	1176.52	0	0
FBgn0010438	575	404.409	174.064	588.837
FBgn0029789	3674	3503.02	8.4975	249
FBgn0036873	507	336.447	0.002312	0.007
FBgn0034539	656	485.366	0	0
FBgn0014466	1132	961.017	0.124395	1
FBgn0037442	2650.06	2479.07	87.6674	1818
FBgn0263220	4001.02	3830.04	13.9122	445.723
FBgn0035704	3885	3714.02	12.6176	392
FBgn0265423	863	692.251	0	0
FBgn0260749	3379.98	3208.99	17.36	466
FBgn0036820	596.933	426.338	12.0572	43
FBgn0037591	1170	999.017	0.119663	1
FBgn0061361	1245	1074.02	91.8743	825.413
FBgn0265579	332	161.563	0	0
FBgn0032087	644	473.373	0.25254	1
FBgn0261805	422	251.494	0.950684	2
FBgn0260943	5164.47	4993.48	0.195317	8.158
FBgn0004867	916.314	745.555	5803.19	36192
FBgn0035107	1679.08	1508.09	54.6167	689
FBgn0037167	998	827.136	0	0
FBgn0002869	408	237.506	0	0
FBgn0266177	3099	2928.02	1.14048	27.934
FBgn0015513	7358.63	7187.65	40.1831	2416
FBgn0004174	359.026	188.576	0.633939	1
FBgn0040338	462	291.471	0	0
FBgn0024321	2811.99	2641.01	31.3411	692.39
FBgn0032196	1105.03	934.052	25.5972	200
FBgn0039339	2183.47	2012.49	9.20731	155
FBgn0036822	741	570.332	0.000875	0.004
FBgn0086856	844.28	673.546	17.2162	97
FBgn0051789	475.425	304.891	3.13674	8.001
FBgn0038390	2693	2522.02	5.6881	120
FBgn0259831	588	417.406	0	0
FBgn0036665	1529.5	1358.52	0	0
FBgn0039407	1056.83	885.852	16.7338	124
FBgn0036828	3322.41	3151.42	18.2585	481.326
FBgn0034013	5053.4	4882.41	22.6976	927
FBgn0027524	1102	931.017	19.7741	154
FBgn0031975	2701.25	2530.27	1.08666	23
FBgn0037375	2305.02	2134.04	2.35278	42
FBgn0008646	2122	1951.02	0.211772	3.456
FBgn0033599	1769	1598.02	0	0
FBgn0029082	4972.67	4801.69	0.026462	1.062
FBgn0014931	1865.33	1694.34	15.9456	226
FBgn0038738	1755.41	1584.43	147.581	1956
FBgn0051827	950	779.226	2.30124	15
FBgn0038076	1651	1480.02	0.080773	1
FBgn0038840	3219.67	3048.68	0	0
FBgn0037414	2690	2519.02	0.094915	2
FBgn0034156	2090.86	1919.88	0.062268	1
FBgn0032187	6485.62	6314.64	0.972187	51.353
FBgn0035640	818	647.289	60.9467	330
FBgn0051051	843.673	672.943	1.59881	9
FBgn0035591	2248	2077.02	11.1084	193
FBgn0029113	2329	2158.02	92.5115	1670
FBgn0040382	2132.58	1961.6	12.6152	207
FBgn0035575	1958	1787.02	0.334484	5
FBgn0264272	3969.64	3798.65	0.251764	8
FBgn0025366	908.163	737.403	932.521	5752.15
FBgn0264442	4763.56	4592.58	0.364423	14
FBgn0036142	2113.58	1942.6	2.52311	41
FBgn0034599	1081	910.017	24.7465	188.378
FBgn0037756	1384	1213.02	210.902	2140
FBgn0003607	997.886	827.045	266.397	1843
FBgn0262352	1119	948.017	0.126101	1
FBgn0035870	1584	1413.02	0	0
FBgn0030814	1838	1667.02	0.143425	2
FBgn0036594	639	468.375	0	0
FBgn0038564	1747	1576.02	4.24777	56
FBgn0004895	1392.61	1221.63	0.097858	1
FBgn0266580	6007.26	5836.27	47.7874	2333
FBgn0051431	1591.45	1420.47	166.299	1976
FBgn0037703	2852.88	2681.89	15.4736	347.136
FBgn0039890	2678.95	2507.96	32.5562	683.001
FBgn0039026	6577.75	6406.76	40.2771	2158.56
FBgn0028533	1123	952.017	0	0
FBgn0030719	2452.64	2281.66	77.2824	1475.02
FBgn0039641	1216	1045.02	11.7828	103
FBgn0003267	1224.58	1053.59	0.471624	4.156
FBgn0037714	681	510.361	5.62171	24
FBgn0261550	3557.1	3386.12	280.743	7952
FBgn0024150	6074.88	5903.89	34.4227	1700
FBgn0037654	1716.74	1545.76	1.00539	13
FBgn0038609	1211	1040.02	36.8976	321
FBgn0032797	4433.48	4262.5	0.954439	34.032
FBgn0003268	6479	6308.02	29.1851	1540
FBgn0038165	4733.37	4562.39	0.163592	6.244
FBgn0040233	6178.76	6007.78	6.60964	332.168
FBgn0036579	1862	1691.02	13.479	190.666
FBgn0038943	782	611.311	0	0
FBgn0030195	1255	1084.02	0.992522	9
FBgn0029974	2172.46	2001.47	1.79187	30
FBgn0052061	820	649.287	0	0
FBgn0026598	3643.17	3472.19	9.10593	264.481
FBgn0052681	4702	4531.02	4.19503	159
FBgn0260392	857.142	686.399	47.7208	274
FBgn0266450	4436.31	4265.33	29.4049	1049.15
FBgn0036099	1575	1404.02	49.0437	575.999
FBgn0004854	3121.8	2950.82	0.136179	3.361
FBgn0037978	2129.02	1958.03	15.813	259
FBgn0015283	1357.08	1186.1	77.7084	771
FBgn0016920	6527.15	6356.17	0.037616	2
FBgn0053462	1025	854.017	0.559922	4
FBgn0037026	2051.5	1880.52	44.6266	702.001
FBgn0003386	3134.07	2963.09	0.40345	9.999
FBgn0052806	803	632.301	0	0
FBgn0262782	1162.18	991.194	245.919	2039
FBgn0032382	1983.13	1812.14	10.4231	158.001
FBgn0052479	6566.03	6395.05	81.9762	4385.28
FBgn0023523	1267	1096.02	0.218146	2
FBgn0040918	2312.48	2141.5	155.077	2778
FBgn0003710	3635.36	3464.37	0.139078	4.03
FBgn0003169	2720.88	2549.9	48.4765	1034
FBgn0030914	2120.42	1949.44	0.061324	1
FBgn0031638	1734	1563.02	19.5799	256
FBgn0036556	3536.3	3365.31	18.4009	518
FBgn0032813	1034	863.017	3.04745	22
FBgn0015805	2124	1953.02	73.1469	1195
FBgn0052016	3517.93	3346.94	24.2882	680
FBgn0086693	3512	3341.02	0.858749	24
FBgn0051678	4901.37	4730.39	54.7052	2164.67
FBgn0042135	2614.46	2443.48	52.4958	1073
FBgn0051221	3412.78	3241.79	0.184382	5
FBgn0259994	4469.48	4298.5	3.08744	111.015
FBgn0035948	1712	1541.02	0.853334	11
FBgn0045495	1589.43	1418.44	1.43275	16.999
FBgn0035499	1427.98	1257	494.257	5197
FBgn0033224	3530.56	3359.58	41.8778	1176.89
FBgn0000339	840.379	669.651	73.55	412
FBgn0030577	992	821.167	0	0
FBgn0052069	356	185.552	51.8927	80.545
FBgn0050290	1064.5	893.512	43.4795	324.976
FBgn0283473	2120.1	1949.12	19.5653	319
FBgn0265194	7003.31	6832.33	22.0162	1258.28
FBgn0052212	730	559.339	15.0241	70.296
FBgn0034627	1613	1442.02	5.38861	65
FBgn0066114	1560	1389.02	36.2333	421
FBgn0035770	2469.72	2298.74	12.3252	237
FBgn0031040	564.644	394.056	41.801	137.788
FBgn0026261	981	810.181	35.7081	242
FBgn0266710	611	440.402	30.6735	113
