Name	Length	EffectiveLength	TPM	NumReads
FBgn0037759	2068.44	1890.58	13.6063	173
FBgn0010387	386.609	209.384	0.710144	1
FBgn0031055	2385.95	2208.09	157.809	2343.47
FBgn0029707	1489	1311.14	0	0
FBgn0004652	4207.77	4029.91	90.4653	2451.82
FBgn0086450	3399	3221.14	225.914	4894
FBgn0053177	862	684.438	1.95522	9
FBgn0001142	1768.23	1590.37	27.0201	289
FBgn0002643	6433.66	6255.81	58.0815	2443.62
FBgn0033072	1762	1584.14	0.187726	2
FBgn0033887	1118.55	940.688	0.790337	5
FBgn0030018	5014.91	4837.06	31.8079	1034.73
FBgn0038873	2329	2151.14	1.52069	22
FBgn0003041	3920.1	3742.25	35.6011	896
FBgn0053752	558	380.628	0	0
FBgn0050349	2014	1836.14	71.0201	877
FBgn0026259	4103.07	3925.22	185.088	4886
FBgn0262117	3382	3204.14	19.9547	430
FBgn0263997	1863.93	1686.07	0.001874	0.022
FBgn0038219	981	803.371	0	0
FBgn0020617	3267	3089.14	0.000109	0.002
FBgn0259222	3487.5	3309.65	0.160693	3.577
FBgn0004589	448.5	271.204	0	0
FBgn0032770	626.333	448.924	0	0
FBgn0036772	2917	2739.14	29.2442	538.725
FBgn0037315	2748.06	2570.2	84.6959	1464
FBgn0031986	1404	1226.14	0	0
FBgn0053243	607	429.606	0.024904	0.072
FBgn0034722	2633.35	2455.49	36.4541	602
FBgn0261788	11898.1	11720.3	0.163099	12.852
FBgn0264672	1854.06	1676.21	14.1932	160
FBgn0031886	1290	1112.14	31.954	239
FBgn0034281	711	533.543	2.06341	7.404
FBgn0036627	1996.83	1818.97	0.245236	3
FBgn0031514	2343.1	2165.24	0.343362	5
FBgn0030540	1315	1137.14	0	0
FBgn0267493	660	482.56	0	0
FBgn0039406	605.608	428.214	674.683	1943
FBgn0040070	792.954	615.455	470.148	1946
FBgn0050392	1118.99	941.133	18.0112	114
FBgn0031164	843	665.461	0.670328	3
FBgn0032535	2222	2044.14	0.581925	8
FBgn0034494	2790	2612.14	121.475	2134
FBgn0035206	1428.7	1250.84	57.0595	480
FBgn0264746	1245.24	1067.39	0.557221	4
FBgn0039748	1147.95	970.229	0.070269	0.458
FBgn0067407	210	37.114	0	0
FBgn0045842	2189.02	2011.2	95.0146	1285.16
FBgn0004581	4151.47	3973.61	0.299359	8
FBgn0053768	504	326.657	0	0
FBgn0051800	751	573.526	22.2964	86
FBgn0010350	2404.85	2226.99	28.2946	423.774
FBgn0023513	3415.63	3237.77	24.8954	542.097
FBgn0263654	422	244.73	0	0
FBgn0035217	1647	1469.14	0	0
FBgn0262621	361	183.793	0	0
FBgn0033871	662	484.559	11.047	36
FBgn0040334	1386.84	1208.98	67.6442	550
FBgn0265082	5169.49	4991.63	70.8664	2379
FBgn0260746	2236	2058.14	49.9941	692
FBgn0039828	1207	1029.14	77.1532	534
FBgn0051201	3444	3266.14	0.045525	1
FBgn0086605	1346.04	1168.18	51.9004	407.749
FBgn0032863	2190.4	2012.55	32.5433	440.473
FBgn0033713	3492.3	3314.44	14.5788	324.971
FBgn0260475	1683	1505.14	56.3791	570.7
FBgn0034933	2292.24	2114.38	11.3222	161
FBgn0033067	593	415.613	0	0
FBgn0035844	3452.38	3274.52	1.18581	26.114
FBgn0035694	494	316.666	0	0
FBgn0004577	2437.02	2259.16	0.065818	1.001
FBgn0050047	2809	2631.14	0.678149	12
FBgn0029629	1027	849.143	696.757	3979
FBgn0036191	3128.85	2950.99	24.4514	485.271
FBgn0283442	2240.33	2062.48	0	0
FBgn0261575	2104	1926.14	0.077197	1
FBgn0037811	2407	2229.14	2.23524	33.51
FBgn0053107	1067	889.143	18.5626	111
FBgn0266439	2130.06	1952.41	15.0793	198
FBgn0062440	701	523.546	46.2936	163
FBgn0051008	529	351.639	0	0
FBgn0010590	852	674.451	142.199	645
FBgn0283535	2173.75	1995.89	188.11	2525
FBgn0026385	1239	1061.14	0	0
FBgn0032593	4831.85	4653.99	0.191696	6.001
FBgn0035871	1108.97	931.111	155.382	973
FBgn0038829	1348.69	1170.83	58.0375	457
FBgn0038654	765.303	587.806	0.252961	1
FBgn0039584	2464.18	2286.32	0.065035	1
FBgn0035331	3544	3366.14	0.176691	4
FBgn0013673	162	29.337	0	0
FBgn0261477	2717.72	2539.86	48.5911	830
FBgn0052440	633	455.581	0.326379	1
FBgn0030846	1721.93	1544.08	0.481493	5
FBgn0003719	3359	3181.14	0.093484	2
FBgn0086673	3299.98	3122.12	0.258419	5.426
FBgn0035295	2288.69	2110.83	19.5126	277
FBgn0034397	1749.89	1572.03	11.0666	117
FBgn0267486	3543.71	3365.86	0.176707	4
FBgn0026777	1519.49	1341.63	52.2007	471
FBgn0050391	1538	1360.14	0	0
FBgn0027358	1593.84	1415.98	18.864	179.64
FBgn0015818	1643	1465.14	69.2138	682
FBtr0347035	1072	894.143	0	0
FBgn0266409	2142.43	1964.58	38.9025	513.995
FBgn0032513	1948.24	1770.38	36.5351	435.001
FBgn0265607	2957	2779.14	0	0
FBgn0013272	4224.28	4046.43	361.181	9828.98
FBgn0266591	438	260.713	0	0
FBgn0020414	1696.22	1518.36	609.218	6221
FBgn0034659	1201	1023.14	0.008506	0.059
FBgn0038132	863	685.438	0	0
FBtr0084083	1658	1480.14	5.01371	49.909
FBgn0050094	675	497.554	12.2527	41
FBgn0284221	4244.47	4066.61	6.98376	191
FBgn0025702	4090.97	3913.11	2.34575	61.732
FBgn0039595	2108.34	1930.48	0.077023	1.001
FBgn0266443	816	638.479	0	0
FBgn0033860	2074	1896.14	0	0
FBgn0039924	1446.66	1268.8	24.8445	211.999
FBgn0033519	617.359	439.951	2.7038	8
FBgn0086768	954.354	776.758	98.2019	513
FBgn0028936	1164.9	987.044	99.877	662.999
FBgn0032346	940	762.423	19.8926	102
FBgn0067312	595	417.612	0.712107	2
FBgn0053548	1804.28	1626.43	0.457113	5
FBgn0032702	2500	2322.14	64.5446	1008
FBgn0039812	2608	2430.14	0	0
FBgn0025573	1182	1004.14	0	0
FBgn0033479	3072	2894.14	8.97531	174.695
FBgn0264342	747	569.528	0	0
FBgn0025645	1047	869.143	0	0
FBgn0261932	513.5	336.151	0	0
FBgn0036395	865	687.438	7.35417	34
FBgn0031126	2700.38	2522.53	17.4479	296.001
FBgn0085329	631.071	453.654	3.93318	12
FBgn0265836	401	223.758	0	0
FBgn0026562	1142.95	965.088	7258.14	47109
FBgn0026319	2366.19	2188.34	25.4124	374
FBgn0032465	1207	1029.14	89.4341	619
FBgn0030558	2509	2331.14	0.111674	1.751
FBgn0005683	2022.3	1844.44	15.0753	187
FBgn0053523	1572.39	1394.53	52.6729	494
FBgn0260776	1975.5	1797.64	0.082715	1
FBgn0004956	2597.99	2420.13	0.245759	4
FBgn0004132	704	526.545	101.096	358
FBgn0036057	745	567.528	2.45711	9.378
FBgn0039626	1831	1653.14	37.5971	418
FBgn0264712	2058.37	1880.51	50.1303	633.997
FBgn0038603	2838.94	2661.08	1.06166	18.999
FBgn0035247	1159.29	981.428	56.6632	374
FBgn0015903	2766.79	2588.94	25.0525	436.198
FBgn0030034	4654.32	4476.46	35.7054	1074.93
FBgn0052719	4045	3867.14	1.80716	47
FBgn0259697	1722	1544.14	0.288883	3
FBgn0001089	2343.54	2165.68	2.40305	35
FBgn0030931	1132	954.143	3.27261	21
FBgn0050377	3653.33	3475.48	0.598965	14
FBgn0026876	2890	2712.14	8.11404	148
FBgn0036255	469	291.686	8.15629	16
FBgn0050373	610.308	432.913	41.2162	120
FBgn0087011	2332.12	2154.26	2.96796	42.999
FBgn0283508	2241.8	2063.94	0	0
FBgn0032192	1761	1583.14	2.44198	26
FBgn0039197	1429.76	1251.91	0.118772	1
FBgn0025469	1104.11	926.251	23.2846	145.047
FBgn0042110	1241	1063.14	0	0
FBgn0037241	1587.37	1409.51	36.4391	345.422
FBgn0039335	2091	1913.14	10.4924	135
FBgn0032698	1220.22	1042.36	41.5109	291
FBgn0052190	2203	2025.14	235.468	3207
FBgn0262559	1335	1157.14	210.482	1638
FBgn0016693	2298.68	2120.82	370.114	5279
FBgn0051388	1545.96	1368.1	6.73848	62
FBgn0030277	854.168	676.617	0.439517	2
FBgn0031392	2798.77	2620.91	31.7705	560
FBgn0261461	3873.5	3695.65	74.4284	1849.87
FBgn0030778	1926.46	1748.6	0.085035	1
FBgn0263208	223	47.244	0	0
FBgn0032889	1281.67	1103.82	285.307	2117.98
FBgn0034996	1882	1704.14	0.087253	1
FBgn0039053	1291	1113.14	0	0
FBgn0040319	3442.83	3264.98	55.8773	1226.95
FBgn0262827	531	353.637	0	0
FBgn0029504	5554.92	5377.06	23.8303	861.761
FBgn0025454	2067.5	1889.64	0	0
FBgn0031301	3266	3088.14	0.144448	3
FBgn0036787	1029	851.143	0	0
FBgn0063649	3026.64	2848.78	31.2244	598.226
FBgn0284081	464	286.69	0	0
FBgn0051064	2782	2604.14	34.1448	598
FBgn0022160	2443.45	2265.59	87.6826	1336
FBgn0036195	1883	1705.14	0	0
FBgn0040106	904	726.429	0	0
FBgn0035198	1536	1358.14	0	0
FBgn0035085	1389.22	1211.36	82.3548	670.926
FBgn0052656	4865	4687.14	0.222064	7
FBgn0030763	1406	1228.14	0.121071	1
FBgn0037960	1950.02	1772.16	14.1798	169
FBgn0034869	1052	874.143	0	0
FBtr0113686	2779	2601.14	1.73647	30.377
FBgn0085322	446.992	269.696	9.37266	17
FBgn0034511	515	337.647	0	0
FBgn0028554	1712.63	1534.77	83.9971	867
FBgn0041232	1116	938.143	0	0
FBgn0035907	954	776.405	9.00114	47
FBgn0037131	890	712.43	0.208711	1
FBgn0033226	1770.86	1593	75.6996	810.999
FBgn0034176	1547	1369.14	114.141	1051
FBgn0052532	4494.62	4316.76	0.96516	28.019
FBgn0085308	689.5	512.052	0	0
FBgn0031732	1957	1779.14	0	0
FBgn0036782	2023	1845.14	0.241757	3
FBgn0261019	2089	1911.14	28.4758	366
FBgn0046323	2745	2567.14	0	0
FBgn0033515	2982	2804.14	0	0
FBgn0050077	675	497.554	22.1146	74
FBgn0001624	4885.2	4707.34	138.266	4377.26
FBgn0263030	812.548	635.008	4.83257	20.638
FBgn0010217	1690.51	1512.66	384.348	3910
FBgn0037227	1067	889.143	0.167231	1
FBgn0061435	568	390.623	0	0
FBgn0051445	3080.39	2902.53	1.33194	26
FBgn0040153	2809.03	2631.17	6.38753	113.03
FBgn0037734	3679	3501.14	28.9643	682
FBgn0038532	5220.68	5042.82	7.73935	262.475
FBgn0032434	1543.32	1365.46	0.327309	3.006
FBgn0038861	1038	860.143	9.16207	53
FBgn0037341	1426.84	1248.99	17.6195	148
FBgn0033303	1024.61	846.802	0.351186	2
FBgn0036080	1176	998.143	0	0
FBgn0037396	1268	1090.14	0	0
FBgn0037477	513	335.649	0	0
FBgn0035132	2393.34	2215.48	68.0547	1014
FBgn0030102	2319.02	2141.16	0.152603	2.197
FBgn0036602	571	393.621	0	0
FBgn0038665	469.5	292.185	0	0
FBgn0030611	602	424.607	23.8128	68
FBgn0039451	3712.51	3534.66	51.0272	1213
FBgn0051999	3066.8	2888.95	44.0091	855.055
FBgn0032600	2534.73	2356.88	78.293	1241
FBgn0031545	2379	2201.14	0.490346	7.259
FBgn0262818	601	423.607	93.0187	265
FBgn0000479	4183.86	4006	24.4863	659.701
FBgn0032649	2787	2609.14	0.056989	1
FBgn0052626	2870.12	2692.27	79.8668	1446.09
FBgn0033989	1834	1656.14	26.5755	296
FBgn0033978	1761	1583.14	11.5641	123.125
FBgn0030088	1101	923.143	15.4629	96
FBgn0003416	5678	5500.14	21.3841	791
FBgn0038449	1674	1496.14	0.099384	1
FBgn0034418	2518.18	2340.32	40.9165	643.999
FBgn0031233	2964.37	2786.51	10.9924	206
FBgn0053543	2777	2599.14	0.171625	3
FBgn0030346	1481	1303.14	11.4103	100
FBgn0044030	476.381	299.061	37.787	76
FBgn0030954	2230	2052.14	0.579656	8
FBgn0266719	3631.66	3453.8	15.1973	353.001
FBgn0037165	992	814.364	0	0
FBgn0051524	1689.5	1511.64	0	0
FBgn0001281	569	391.623	0	0
FBgn0264301	836	658.466	0	0
FBgn0052499	1934	1756.14	0.677358	8
FBgn0029915	741.22	563.75	47.476	180
FBgn0028412	1310.33	1132.48	0	0
FBgn0036824	1585	1407.14	269.88	2554
FBgn0050410	1040.9	863.04	99.9919	580.373
FBgn0085236	526	348.642	0.861513	2.02
FBgn0031589	2589.61	2411.75	64.2405	1041.97
FBgn0038815	2907	2729.14	4.90348	90
FBgn0264090	4987.87	4810.01	0.804625	26.028
FBgn0040078	1659	1481.14	49.7935	496
FBgn0038302	682	504.553	62.4766	212
FBgn0039321	1470.72	1292.87	9.43081	82
FBgn0032870	1477	1299.14	38.4566	336
FBgn0002962	2304.39	2126.53	0.769147	11
FBgn0284256	4457	4279.14	70.8862	2040
FBgn0083141	1217	1039.14	0	0
FBgn0039464	1549.22	1371.37	41.4189	382
FBgn0064225	1032.15	854.297	10698.1	61465
FBgn0039059	810	632.489	5.40708	23
FBgn0011335	1513	1335.14	22.9418	206
FBgn0028699	1836	1658.14	0.089674	1
FBgn0036662	1963.78	1785.92	19.2326	231
FBgn0032474	1620.25	1442.39	19.4588	188.76
FBgn0030306	838.364	660.824	149.182	663
FBgn0032385	691	513.558	0	0
FBgn0045501	1185	1007.14	0	0
FBgn0259192	3206	3028.14	0.14731	3
FBgn0034601	821	643.477	0.236958	1.025
FBgn0003076	1843	1665.14	67.062	751
FBgn0029785	556.485	379.116	5717.22	14577
FBgn0260660	4276.19	4098.34	0.389788	10.745
FBgn0262843	455	277.697	0	0
FBgn0260450	2687	2509.14	25.5411	431
FBgn0004878	2984.32	2806.47	0.211928	4
FBgn0033554	543	365.633	8.54009	21
FBgn0004171	1066	888.143	0	0
FBgn0040732	931.5	753.901	0	0
FBgn0039799	1240.23	1062.37	0.139962	1
FBgn0036487	1862	1684.14	48.0517	544.252
FBgn0036896	3853.56	3675.7	22.5322	557
FBgn0262170	340	162.802	0.913329	1
FBgn0038150	1319	1141.14	0	0
FBgn0005696	2066	1888.14	38.194	485
FBgn0027620	5079	4901.14	46.0232	1517
FBgn0025878	1977	1799.14	0.247938	3
FBgn0262721	532	354.637	0.41928	1
FBgn0045485	1173	995.143	0	0
FBgn0085477	1052	874.143	0	0
FBgn0039777	913	735.427	0	0
FBgn0033463	3798.44	3620.58	51.0439	1242.89
FBgn0036831	1325	1147.14	0	0
FBgn0030057	1167.79	989.933	28.5388	190
FBgn0002937	2164	1986.14	0	0
FBgn0263080	405.5	228.237	0	0
FBgn0026439	2911.88	2734.03	11.2035	206
FBgn0037850	1116	938.143	28.5293	180
FBgn0038447	2200	2022.14	0.147064	2
FBgn0031296	1315.22	1137.36	1.69955	13
FBgn0002609	1305	1127.14	4.88103	37
FBgn0034527	1945.9	1768.04	24.0145	285.547
FBgn0040784	466	288.688	4.63556	9
FBgn0035140	1098.8	920.946	20.5049	127
FBgn0033038	2226	2048.14	28.3134	390
FBgn0051081	1059	881.143	0	0
FBgn0035323	636	458.579	49.2854	152
FBgn0040357	819	641.477	0.231797	1
FBgn0031155	1260.32	1082.46	0.824189	6
FBgn0085312	567	389.624	0	0
FBgn0038435	2301.21	2123.35	2.33444	33.336
FBgn0039859	739.915	562.445	7.13792	27
FBgn0034606	4579.42	4401.56	0.227044	6.72
FBgn0023545	1203	1025.14	91.3786	630
FBgn0034629	2252	2074.14	2.72416	38
FBgn0051414	2335	2157.14	0.344651	5
FBgn0016034	1839.47	1661.62	25.8607	288.989
FBgn0035585	635	457.58	0	0
FBgn0063923	603.256	425.849	33.1444	94.925
FBgn0085334	300	122.823	39.9504	33
FBgn0261994	691	513.551	0	0
FBgn0034415	641	463.575	0	0
FBgn0040992	951.964	774.359	0.768079	4
FBgn0033137	1051.68	874.075	2.95947	17.397
FBgn0250815	904	726.429	0.204689	1
FBgn0052457	577.26	399.878	0.371844	1
FBgn0035798	4909.26	4731.41	0.031425	1
FBgn0031468	1884	1706.14	0.522907	6
FBgn0035453	1111	933.143	0	0
FBgn0038957	1258.42	1080.56	4.26579	31
FBgn0029092	2440.93	2263.07	394.42	6003
FBgn0264753	2006.14	1828.28	10.6602	131.075
FBgn0032476	1829	1651.14	40.0741	445
FBgn0033081	939.393	761.815	129.405	663
FBgn0034499	1259	1081.14	0.275065	2
FBgn0037293	1853	1675.14	41.9853	473
FBgn0029501	2455	2277.14	0.065298	1
FBgn0037655	2429.72	2251.86	103.932	1574
FBgn0266615	310	132.818	1.11952	1
FBgn0000120	1706	1528.14	0	0
FBgn0032703	843	665.461	28.3772	127
FBgn0000043	1626	1448.14	1648.13	16051.5
FBgn0032090	1135	957.256	0	0
FBgn0039696	3158	2980.14	19.6584	394
FBgn0051477	435.776	258.493	11.5045	20
FBgn0052683	5005.49	4827.63	0.030866	1.002
FBgn0002571	1795	1617.14	0.183895	2
FBgn0039288	937	759.423	0	0
FBgn0259950	482	304.688	0	0
FBgn0052791	5381.2	5203.35	3.4913	122.175
FBgn0260995	993	815.362	1.27654	7
FBgn0051715	579.68	402.298	52.1146	141
FBgn0036183	1308	1130.14	0	0
FBgn0050069	12808	12630.1	26.8481	2280.52
FBgn0263490	6961.52	6783.66	25.029	1141.88
FBgn0003483	4678	4500.14	14.241	431
FBgn0031663	769	591.518	92.3992	367.577
FBgn0086690	6195.77	6017.91	60.0381	2429.88
FBgn0038755	2719.75	2541.89	8.77451	150
FBgn0085320	267	89.849	0	0
FBgn0033356	1462.22	1284.37	71.9836	621.775
FBgn0032218	2246.95	2069.09	18.7026	260.252
FBgn0032957	5264.09	5086.23	27.2485	932.073
FBgn0050486	859	681.44	0.218203	1
FBgn0033055	2084.2	1906.34	44.0692	565
FBgn0000358	651	473.567	0	0
FBgn0050268	3761	3583.14	0	0
FBgn0036449	2313.89	2136.03	61.6758	886
FBgn0034662	9183	9005.14	0.08256	5
FBgn0040636	1005.9	828.283	5.38556	30
FBgn0032072	920	742.426	0	0
FBgn0003159	4414.03	4236.17	18.0768	515
FBgn0027565	1523	1345.14	21.5553	195
FBgn0005596	4239	4061.14	29.1443	796
FBgn0259979	1604.85	1426.99	80.1297	769
FBgn0033236	2657.6	2479.74	31.9602	533
FBgn0025382	1561.8	1383.95	16.6533	155
FBgn0030003	1972	1794.14	31.4931	380
FBgn0085336	718	540.54	0	0
FBgn0051105	1265.38	1087.73	0.273399	2
FBgn0039685	579.447	402.065	0.369821	1
FBgn0086378	1290	1112.14	31.1032	232.636
FBgn0039202	1201	1023.14	0	0
FBgn0263831	2273	2095.14	8.01961	113
FBgn0039900	2774.21	2596.36	0.114539	2
FBgn0029963	1764	1586.14	0.093745	1
FBgn0035787	801	623.497	0	0
FBgn0040827	544.821	367.46	76.4787	189
FBgn0263351	2000.94	1823.09	69.0003	845.999
FBgn0002932	3696.06	3518.2	17.7508	420
FBgn0010453	3106.83	2928.97	0.558426	11
FBgn0262562	8733.66	8555.8	0.417175	24.004
FBgn0052037	1581.43	1403.57	10.0641	95
FBgn0035568	1142	964.143	0	0
FBgn0035981	1668.52	1490.66	27.431	275
FBgn0050496	2379	2201.14	11.2497	166.533
FBgn0031216	6476	6298.14	10.506	445
FBgn0023489	1880	1702.14	0.087356	1
FBgn0037570	1630.05	1452.19	0.102392	1
FBgn0086361	2171.98	1994.12	170.74	2289.8
FBgn0035754	941	763.423	21.0352	108
FBgn0039747	3523.26	3345.41	0.40002	9
FBgn0033087	3052.1	2874.24	11.1743	216
FBgn0037807	2158.57	1980.71	227.597	3031.79
FBgn0250849	990	812.365	0	0
FBgn0036147	2591.42	2413.56	68.014	1104
FBgn0037461	1001	823.254	0	0
FBgn0053843	1023	845.143	1.96222	11.153
FBgn0035587	1561.51	1383.65	1.21853	11.339
FBgn0030016	1242	1064.14	0.698648	5
FBgn0085233	482.5	305.174	0	0
FBgn0003511	1260	1082.14	28.0484	204.129
FBgn0037402	953.667	776.102	0	0
FBgn0259219	1571.04	1393.24	0.213449	2
FBgn0040687	409	231.748	0.012432	0.019
FBgn0035332	2130	1952.14	0	0
FBtr0084080	2149	1971.14	1.09764	14.551
FBgn0037134	1049	871.143	10.9239	64
FBgn0030008	2017	1839.14	11.4805	142
FBgn0038147	1301.09	1123.23	0.132379	1
FBgn0038951	1069.46	891.601	12.1742	73
FBgn0033264	1907	1729.14	49.3593	574
FBgn0264707	3558.96	3381.1	72.3429	1645
FBgn0036331	1049.56	871.7	5.9702	35
FBgn0003345	3307.81	3129.95	88.403	1860.87
FBgn0264566	1486	1308.14	0	0
FBgn0024733	780.447	602.958	2103.29	8529
FBgn0034267	2034.56	1856.7	3.4463	43.034
FBgn0262743	5425.71	5247.85	68.7549	2426.59
FBgn0033327	899.343	721.815	0.143875	0.698
FBgn0036740	983.124	805.49	112.421	609
FBgn0008636	1798	1620.14	5e-05	0.001
FBgn0034462	985.5	807.868	0	0
FBgn0032494	991	813.286	0	0
FBgn0052706	872	694.433	0.045996	0.215
FBgn0285950	755.953	578.475	5670.33	22060
FBgn0039109	1571.63	1393.77	44.0481	412.887
FBgn0039038	1778	1600.14	0	0
FBgn0265297	2597.55	2419.7	1885.55	30683.8
FBgn0026592	1486.37	1308.52	1.70451	15
FBgn0028480	2488	2310.14	85.4123	1327
FBgn0030504	4486.55	4308.69	67.6047	1959
FBgn0004573	3930.76	3752.9	0.047835	1.208
FBgn0033775	1617	1439.14	1.13652	11
FBgn0046875	569	391.623	0	0
FBgn0037753	1695	1517.14	8.13467	83
FBgn0037037	3457.29	3279.43	0.136023	3
FBgn0053178	685.788	508.345	3.21753	11
FBgn0015268	1361.62	1183.77	624.907	4975
FBgn0030808	5724.05	5546.2	55.2281	2060
FBgn0001145	1662.71	1484.86	31.0492	310.062
FBgn0037836	8671	8493.14	2.2e-05	0.001
FBgn0261801	2857	2679.14	0	0
FBgn0036536	1351	1173.14	12.041	95
FBgn0039200	751	573.525	0	0
FBgn0033906	784.538	607.043	148.437	605.999
FBgn0004606	6445.52	6267.67	309.765	13057.2
FBgn0033529	989	811.365	137.502	750.303
FBgn0033848	2129	1951.14	0.14831	1.946
FBgn0039182	4622	4444.14	24.1901	723
FBgn0030307	5028	4850.14	0	0
FBgn0052580	48733	48555.1	2.48049	810
FBgn0035437	3494.5	3316.64	85.8313	1914.5
FBtr0084079	2188	2010.14	47.5096	642.273
FBgn0038686	1974.81	1796.95	23.7484	287
FBgn0266599	2354.91	2177.05	3418.99	50058.4
FBgn0030066	1297.12	1119.26	20.9901	158
FBgn0033936	4353.09	4175.24	0.213677	6
FBgn0041195	3271	3093.14	0	0
FBgn0032131	2009	1831.14	0	0
FBgn0035270	3164.49	2986.63	18.371	369
FBgn0036254	2745	2567.14	14.9437	258
FBgn0030620	1037	859.254	0	0
FBtr0307760	1596	1418.14	0.650252	6.202
FBgn0032295	3310	3132.14	36.2694	764
FBgn0033928	902	724.429	87.8488	428
FBgn0284233	1974	1796.14	0.1862	2.249
FBgn0010651	2120.86	1943.01	35.9716	470.051
FBgn0034477	2010	1832.14	0.081158	1
FBgn0050457	646	468.571	0	0
FBgn0028406	2146	1968.14	9.82143	130
FBgn0036207	1610	1432.14	13.8087	133
FBgn0050203	2877	2699.14	0.110177	2
FBgn0032170	2223.44	2045.58	56.1809	772.89
FBgn0041588	1841	1663.14	45.5962	510
FBgn0261703	5092.41	4914.55	40.884	1351.29
FBgn0010830	2469	2291.14	22.1954	342
FBgn0035452	1688.26	1510.41	25.7926	262
FBgn0028562	1608	1430.14	0.623821	6
FBgn0030555	2894	2716.14	7.93786	145
FBgn0030889	3528.83	3350.98	0.088745	2
FBgn0039560	3678.54	3500.68	46.8502	1103
FBgn0032598	2265	2087.14	9.63363	135.224
FBgn0039299	1039	861.143	0	0
FBgn0031335	942	764.422	0.194516	1
FBgn0052573	1461.38	1283.53	5.98803	51.689
FBgn0053814	493	315.667	0.029118	0.062
FBgn0050461	861	683.439	0	0
FBgn0030336	3757.97	3580.11	42.1956	1015.96
FBgn0050067	699.5	522.045	0	0
FBgn0037234	2551.89	2374.03	23.9257	382
FBgn0033953	1111	933.143	0	0
FBgn0085521	642	464.574	1.54905	4.84
FBgn0261791	432.425	255.145	296.633	509
FBgn0035143	1422	1244.14	0.717083	6
FBgn0027586	1044	866.143	0	0
FBgn0031066	585.109	407.721	543.328	1489.83
FBgn0035848	2093	1915.14	17.3914	224
FBgn0262587	784	606.507	26.7226	109
FBgn0038484	1085	907.143	3.60608	22
FBgn0265541	575.597	398.213	0.373398	1
FBgn0034624	1033	855.143	0	0
FBgn0041702	1115.15	937.296	23.7959	150
FBgn0029990	1480	1302.14	2.05543	18
FBgn0033571	816.472	638.95	89.362	384
FBgn0086558	1917.78	1739.93	445.303	5210.73
FBgn0033090	1465	1287.14	0.462085	4
FBgn0024188	808	630.491	66.9773	284
FBgn0023179	3991	3813.14	0.155979	4
FBgn0033859	2793	2615.14	31.3508	551.386
FBgn0039106	1000	822.143	0	0
FBgn0050432	880	702.432	0	0
FBgn0027868	2715	2537.14	75.8364	1294
FBgn0015351	1177	999.143	27.234	183
FBgn0035398	3953	3775.14	0.078774	2
FBgn0053203	3235.46	3057.6	0.389043	8
FBgn0051897	3369	3191.14	0.652334	14
FBtr0346886	821	643.477	8.47116	36.66
FBgn0031871	1507.31	1329.45	34.4483	308
FBgn0250822	584	406.617	0	0
FBgn0028381	1111	933.143	0.159346	1
FBgn0260753	3185.3	3007.44	1.074	21.722
FBgn0263395	4539.61	4361.76	52.9758	1554
FBgn0050020	4530.82	4352.96	30.5722	895
FBgn0032523	737	559.532	0	0
FBgn0262624	1432.46	1254.61	0.237034	2
FBgn0266099	2316.48	2138.7	0.278098	4
FBgn0250907	7136.75	6958.9	5.74778	269
FBgn0031324	802	624.497	0.714298	3
FBgn0266050	398	220.763	0	0
FBgn0016660	2893.88	2716.02	0.189713	3.465
FBgn0034502	1717	1539.14	0	0
FBgn0031670	959.137	781.531	151.445	796
FBgn0039102	1267	1089.14	0.136522	1
FBgn0042094	1191.96	1014.16	13.3421	91.001
FBgn0036918	650.223	472.791	103.156	328
FBgn0000611	2402.47	2224.61	58.0168	868
FBgn0022770	1346.87	1169.02	1.14475	9.001
FBgn0039742	1032	854.143	0.696334	4
FBgn0037608	1036	858.143	33.9613	196
FBgn0035428	1444	1266.14	0	0
FBgn0036161	1136	958.143	0.310376	2
FBgn0050052	780	602.511	2.46787	10
FBgn0051855	1070.16	892.302	28.9952	174
FBgn0036436	1657	1479.14	0	0
FBgn0040699	495	317.665	0	0
FBgn0266518	1285.37	1107.51	71.4251	532
FBgn0031393	1038	860.143	0.387283	2.24
FBgn0034140	1229.03	1051.17	0.84872	6
FBgn0037897	7465	7287.14	16.1197	790
FBgn0261830	593	415.613	0.357766	1
FBgn0061200	7966.62	7788.77	55.6293	2913.97
FBgn0037788	1539.7	1361.84	12.0103	110
FBgn0037039	909.333	731.755	0	0
FBgn0035012	582	404.618	0	0
FBgn0025742	2083.44	1905.58	56.7277	727
FBgn0036916	1253	1075.14	15.4896	112
FBgn0011217	1633.27	1455.41	317.617	3108.87
FBgn0034070	5852.73	5674.88	0.059418	2.268
FBgn0003499	5012.58	4834.72	0.807163	26.245
FBgn0036438	616	438.601	0	0
FBgn0034186	2769.74	2591.89	11.6458	203
FBgn0284236	13118.5	12940.6	0.015522	1.351
FBgn0038261	1999	1821.14	1.22472	15
FBgn0032840	2447	2269.14	0	0
FBgn0038353	990.676	813.051	23.9575	131
FBgn0264911	914.007	736.434	2.22099	11
FBgn0085390	4617	4439.14	2.12255	63.368
FBgn0002878	4868	4690.14	18.8317	594
FBgn0262531	1149.56	971.752	0.306029	2
FBgn0041210	5389.41	5211.55	200.451	7025.65
FBgn0004889	2527.85	2349.99	67.0699	1060
